"row_id","nivel_demanda_digital","career_span","years_since_last_release","num_releases","releases_cap20","log_tracks_last_release","genres_raw_original","genres_raw_clean","genres_ollama_input","sin_genero"
20053,"demanda_media",25,6,7,0,1.14612803567824,"alternative hip hop, conscious hip hop, oakland hip hop, political hip hop","alternative hip hop, conscious hip hop, oakland hip hop, political hip hop","Music genres: alternative hip hop, conscious hip hop, oakland hip hop, political hip hop",0
20054,"demanda_alta",30,1,20,1,0.903089986991944,"irish rock, pop rock, rock","irish rock, pop rock, rock","Music genres: irish rock, pop rock, rock",0
20055,"demanda_media",4,1,8,0,0.301029995663981,"chinese r&b","chinese r&b","Music genres: chinese r&b",0
20056,"demanda_baja",9,17,3,0,1," indie , rock ","indie , rock","Music genres: indie , rock",0
20057,"demanda_media",38,3,4,0,0.301029995663981,"gothic rock, uk post-punk","gothic rock, uk post-punk","Music genres: gothic rock, uk post-punk",0
20058,"demanda_baja",3,4,2,0,1.25527250510331,"ethereal gothic","ethereal gothic","Music genres: ethereal gothic",0
20059,"demanda_media",33,7,9,0,0.778151250383644,"canadian punk, canadian rockabilly, horror punk, psychobilly","canadian punk, canadian rockabilly, horror punk, psychobilly","Music genres: canadian punk, canadian rockabilly, horror punk, psychobilly",0
20060,"demanda_baja",2,12,2,0,1.11394335230684," gospel , choir ","gospel , choir","Music genres: gospel , choir",0
20061,"demanda_baja",0,11,2,0,0.477121254719662," rock ","rock","Music genres: rock",0
20062,"demanda_baja",16,5,9,0,0.301029995663981," rock ","rock","Music genres: rock",0
20063,"demanda_baja",7,2,3,0,0.301029995663981," rock , orchestral ","rock , orchestral","Music genres: rock , orchestral",0
20064,"demanda_media",27,1,20,1,0.301029995663981,"big beat, breakbeat, electronica","big beat, breakbeat, electronica","Music genres: big beat, breakbeat, electronica",0
20065,"demanda_baja",1,11,4,0,0.477121254719662,"early reggae, rocksteady","early reggae, rocksteady","Music genres: early reggae, rocksteady",0
20066,"demanda_baja",6,4,12,0,0.477121254719662," indie , rock ","indie , rock","Music genres: indie , rock",0
20067,"demanda_baja",9,1,5,0,0.301029995663981,"worcester ma indie","worcester ma indie","Music genres: worcester ma indie",0
20068,"demanda_baja",4,4,2,0,0.778151250383644,"vancouver indie","vancouver indie","Music genres: vancouver indie",0
20069,"demanda_media",8,2,11,0,0.301029995663981,"djent","djent","Music genres: djent",0
20070,"demanda_media",9,0,20,1,0.301029995663981," classical , rock ","classical , rock","Music genres: classical , rock",0
20071,"demanda_baja",10,0,4,0,0.301029995663981,"broken transmission, hardvapour, vaporwave","broken transmission, hardvapour, vaporwave","Music genres: broken transmission, hardvapour, vaporwave",0
20072,"demanda_baja",10,22,4,0,0.954242509439325," jazz ","jazz","Music genres: jazz",0
20073,"demanda_baja",10,4,4,0,0.778151250383644,"neo-traditional bluegrass","neo-traditional bluegrass","Music genres: neo-traditional bluegrass",0
20074,"demanda_media",14,1,12,0,0.698970004336019," pop ","pop","Music genres: pop",0
20075,"demanda_baja",0,3,1,0,1.04139268515823," punk ","punk","Music genres: punk",0
20076,"demanda_baja",5,16,6,0,0.778151250383644,"experimental pop","experimental pop","Music genres: experimental pop",0
20077,"demanda_baja",9,2,10,0,0.602059991327962," indie , rock ","indie , rock","Music genres: indie , rock",0
20078,"demanda_baja",26,1,5,0,1.14612803567824,"modern power pop, underground power pop","modern power pop, underground power pop","Music genres: modern power pop, underground power pop",0
20079,"demanda_media",13,1,20,1,0.778151250383644,"fast melodic punk","fast melodic punk","Music genres: fast melodic punk",0
20080,"demanda_baja",0,18,1,0,0.845098040014257,"new orleans soul","new orleans soul","Music genres: new orleans soul",0
20081,"demanda_baja",8,8,6,0,1.17609125905568,"french indie folk","french indie folk","Music genres: french indie folk",0
20082,"demanda_baja",4,11,3,0,0.602059991327962,"ska revival, traditional ska","ska revival, traditional ska","Music genres: ska revival, traditional ska",0
20083,"demanda_media",9,1,11,0,0.301029995663981,"alternative country","alternative country","Music genres: alternative country",0
20084,"demanda_baja",8,9,3,0,1.14612803567824,"denton tx indie","denton tx indie","Music genres: denton tx indie",0
20085,"demanda_baja",21,8,5,0,0.845098040014257,"traditional british folk, yorkshire folk","traditional british folk, yorkshire folk","Music genres: traditional british folk, yorkshire folk",0
20086,"demanda_baja",5,6,4,0,0.698970004336019,"red dirt","red dirt","Music genres: red dirt",0
20087,"demanda_baja",1,4,2,0,1.20411998265592,"underground grunge","underground grunge","Music genres: underground grunge",0
20088,"demanda_baja",16,19,2,0,0.301029995663981," rock , pop ","rock , pop","Music genres: rock , pop",0
20089,"demanda_baja",0,15,1,0,0.778151250383644,"detroit house","detroit house","Music genres: detroit house",0
20090,"demanda_baja",0,13,1,0,0.698970004336019,"louisiana metal","louisiana metal","Music genres: louisiana metal",0
20091,"demanda_baja",2,12,3,0,0.301029995663981,"kids hip hop","kids hip hop","Music genres: kids hip hop",0
20092,"demanda_baja",0,8,1,0,1.17609125905568," jazz ","jazz","Music genres: jazz",0
20093,"demanda_baja",3,11,2,0,1.14612803567824,"canadian garage rock, canadian rockabilly, garage pop","canadian garage rock, canadian rockabilly, garage pop","Music genres: canadian garage rock, canadian rockabilly, garage pop",0
20094,"demanda_baja",37,13,3,0,1.04139268515823,"australian rock","australian rock","Music genres: australian rock",0
20095,"demanda_media",39,1,15,0,0.301029995663981,"brass band, new orleans funk, new orleans jazz, second line, street band","brass band, new orleans funk, new orleans jazz, second line, street band","Music genres: brass band, new orleans funk, new orleans jazz, second line, street band",0
20096,"demanda_baja",11,6,2,0,1.04139268515823,"nz metal","nz metal","Music genres: nz metal",0
20097,"demanda_baja",8,12,9,0,0.602059991327962,"dark cabaret, deep acoustic pop","dark cabaret, deep acoustic pop","Music genres: dark cabaret, deep acoustic pop",0
20098,"demanda_baja",0,7,1,0,0.301029995663981,"warrington indie","warrington indie","Music genres: warrington indie",0
20099,"demanda_media",14,3,18,0,0.477121254719662,"bay area indie, chamber pop, indie rock, stomp and holler","bay area indie, chamber pop, indie rock, stomp and holler","Music genres: bay area indie, chamber pop, indie rock, stomp and holler",0
20100,"demanda_media",9,0,20,1,1.23044892137827,"instrumental hip hop","instrumental hip hop","Music genres: instrumental hip hop",0
20101,"demanda_baja",7,5,12,0,0.698970004336019," indie , rock , pop ","indie , rock , pop","Music genres: indie , rock , pop",0
20102,"demanda_media",10,4,12,0,0.845098040014257,"neon pop punk, pixie","neon pop punk, pixie","Music genres: neon pop punk, pixie",0
20103,"demanda_baja",11,3,8,0,0.778151250383644," rock , punk , pop , modern ","rock , punk , pop , modern","Music genres: rock , punk , pop , modern",0
20104,"demanda_baja",5,3,8,0,0.698970004336019,"cleveland indie","cleveland indie","Music genres: cleveland indie",0
20105,"demanda_media",31,8,20,1,0.301029995663981,"albanian rock","albanian rock","Music genres: albanian rock",0
20106,"demanda_baja",4,3,9,0,0.301029995663981," metal , traditional ","metal , traditional","Music genres: metal , traditional",0
20107,"demanda_baja",12,2,14,0,0.778151250383644,"instrumental stoner rock, spanish stoner rock","instrumental stoner rock, spanish stoner rock","Music genres: instrumental stoner rock, spanish stoner rock",0
20108,"demanda_baja",12,11,5,0,0.602059991327962,"irish rock","irish rock","Music genres: irish rock",0
20109,"demanda_media",55,4,14,0,0.602059991327962,"doo-wop","doo-wop","Music genres: doo-wop",0
20110,"demanda_baja",7,16,6,0,1.25527250510331,"jazz orchestra","jazz orchestra","Music genres: jazz orchestra",0
20111,"demanda_media",15,2,8,0,0.477121254719662,"bboy","bboy","Music genres: bboy",0
20112,"demanda_baja",4,8,3,0,1.11394335230684,"danish indie pop","danish indie pop","Music genres: danish indie pop",0
20113,"demanda_baja",0,1,1,0,0.301029995663981," soul , new wave ","soul , new wave","Music genres: soul , new wave",0
20114,"demanda_baja",7,7,6,0,0.778151250383644,"corrosion, dark wave, ethereal wave, gothic rock","corrosion, dark wave, ethereal wave, gothic rock","Music genres: corrosion, dark wave, ethereal wave, gothic rock",0
20115,"demanda_baja",50,2,2,0,0.477121254719662,"traditional soul","traditional soul","Music genres: traditional soul",0
20116,"demanda_baja",11,18,4,0,1.14612803567824,"belgian blues","belgian blues","Music genres: belgian blues",0
20117,"demanda_media",1,10,2,0,1.14612803567824," soul , rock , latin ","soul , rock , latin","Music genres: soul , rock , latin",0
20118,"demanda_baja",0,10,1,0,1.17609125905568,"traditional british folk, traditional english folk","traditional british folk, traditional english folk","Music genres: traditional british folk, traditional english folk",0
20119,"demanda_baja",7,10,5,0,0.301029995663981,"beach music","beach music","Music genres: beach music",0
20120,"demanda_baja",2,6,2,0,0.477121254719662,"german shoegaze, indie shoegaze","german shoegaze, indie shoegaze","Music genres: german shoegaze, indie shoegaze",0
20121,"demanda_baja",0,55,1,0,1.20411998265592,"classic psychedelic rock, freakbeat","classic psychedelic rock, freakbeat","Music genres: classic psychedelic rock, freakbeat",0
20122,"demanda_media",5,0,9,0,0.301029995663981,"modern hard rock","modern hard rock","Music genres: modern hard rock",0
20123,"demanda_baja",6,1,11,0,0.602059991327962,"slayer","slayer","Music genres: slayer",0
20124,"demanda_baja",18,2,8,0,0.301029995663981,"iowa indie","iowa indie","Music genres: iowa indie",0
20125,"demanda_baja",0,2,2,0,0.301029995663981,"sound collage","sound collage","Music genres: sound collage",0
20126,"demanda_baja",7,2,15,0,0.845098040014257," punk ","punk","Music genres: punk",0
20127,"demanda_baja",22,1,20,1,0.301029995663981,"hard glam","hard glam","Music genres: hard glam",0
20128,"demanda_baja",3,1,5,0,0.845098040014257," soul , rock ","soul , rock","Music genres: soul , rock",0
20129,"demanda_baja",16,2,8,0,0.778151250383644," metal ","metal","Music genres: metal",0
20130,"demanda_baja",4,9,7,0,0.698970004336019," christian , rock ","christian , rock","Music genres: christian , rock",0
20131,"demanda_baja",11,5,2,0,0.698970004336019,"crack rock steady, modern ska punk","crack rock steady, modern ska punk","Music genres: crack rock steady, modern ska punk",0
20132,"demanda_baja",1,3,4,0,0.301029995663981," rock , funk ","rock , funk","Music genres: rock , funk",0
20133,"demanda_baja",19,3,12,0,0.301029995663981,"doomcore","doomcore","Music genres: doomcore",0
20134,"demanda_baja",4,0,3,0,0.301029995663981," rock ","rock","Music genres: rock",0
20135,"demanda_baja",3,4,4,0,0.698970004336019,"mumbai indie","mumbai indie","Music genres: mumbai indie",0
20136,"demanda_baja",2,19,2,0,1.17609125905568,"canadian rockabilly","canadian rockabilly","Music genres: canadian rockabilly",0
20137,"demanda_baja",14,19,3,0,1.07918124604762,"irish rock","irish rock","Music genres: irish rock",0
20138,"demanda_baja",14,0,8,0,0.477121254719662," punk ","punk","Music genres: punk",0
20139,"demanda_media",18,0,20,1,0.477121254719662,"english indie rock","english indie rock","Music genres: english indie rock",0
20140,"demanda_baja",23,0,6,0,0.301029995663981,"rautalanka","rautalanka","Music genres: rautalanka",0
20141,"demanda_baja",13,1,19,0,0.778151250383644,"luxembourgian indie","luxembourgian indie","Music genres: luxembourgian indie",0
20142,"demanda_baja",33,6,3,0,0.698970004336019," punk ","punk","Music genres: punk",0
20143,"demanda_baja",31,10,3,0,1.17609125905568," blues , soul , rock , blues ","blues , soul , rock , blues","Music genres: blues , soul , rock , blues",0
20144,"demanda_baja",3,0,9,0,0.301029995663981," blues , rock , blues ","blues , rock , blues","Music genres: blues , rock , blues",0
20145,"demanda_baja",6,2,4,0,0.301029995663981," punk ","punk","Music genres: punk",0
20146,"demanda_baja",62,4,12,0,0.477121254719662,"doo-wop","doo-wop","Music genres: doo-wop",0
20147,"demanda_baja",6,3,12,0,0.301029995663981,"rock of gibraltar, technical groove metal","rock of gibraltar, technical groove metal","Music genres: rock of gibraltar, technical groove metal",0
20148,"demanda_baja",3,2,3,0,0.301029995663981," pop ","pop","Music genres: pop",0
20149,"demanda_baja",10,9,3,0,0.778151250383644,"crack rock steady, modern ska punk","crack rock steady, modern ska punk","Music genres: crack rock steady, modern ska punk",0
20150,"demanda_baja",4,4,6,0,0.477121254719662," country , jazz ","country , jazz","Music genres: country , jazz",0
20151,"demanda_media",61,4,5,0,0.602059991327962,"doo-wop, vocal harmony group","doo-wop, vocal harmony group","Music genres: doo-wop, vocal harmony group",0
20152,"demanda_media",11,0,16,0,0.698970004336019,"video game music","video game music","Music genres: video game music",0
20153,"demanda_baja",6,2,17,0,0.477121254719662," modern ","modern","Music genres: modern",0
20154,"demanda_media",15,1,20,1,0.301029995663981,"glitch hop, jam band, lawrence ks indie","glitch hop, jam band, lawrence ks indie","Music genres: glitch hop, jam band, lawrence ks indie",0
20155,"demanda_baja",0,4,1,0,0.301029995663981," hip hop , rock ","hip hop , rock","Music genres: hip hop , rock",0
20156,"demanda_media",36,5,11,0,0.602059991327962,"classic uk pop","classic uk pop","Music genres: classic uk pop",0
20157,"demanda_baja",16,3,11,0,0.301029995663981," country , pop , contemporary ","country , pop , contemporary","Music genres: country , pop , contemporary",0
20158,"demanda_media",15,2,18,0,0.301029995663981,"doo-wop, vocal harmony group","doo-wop, vocal harmony group","Music genres: doo-wop, vocal harmony group",0
20159,"demanda_baja",2,0,20,1,0.301029995663981," jazz , traditional ","jazz , traditional","Music genres: jazz , traditional",0
20160,"demanda_alta",11,8,18,0,0.602059991327962,"neo mellow, piano rock, pop, pop rock","neo mellow, piano rock, pop, pop rock","Music genres: neo mellow, piano rock, pop, pop rock",0
20161,"demanda_baja",9,6,19,0,0.301029995663981,"garage psych","garage psych","Music genres: garage psych",0
20162,"demanda_media",12,1,19,0,0.845098040014257,"asbury park indie, emo, new jersey indie, pov: indie","asbury park indie, emo, new jersey indie, pov: indie","Music genres: asbury park indie, emo, new jersey indie, pov: indie",0
20163,"demanda_baja",0,25,1,0,1.14612803567824," punk ","punk","Music genres: punk",0
20164,"demanda_baja",2,2,3,0,0.301029995663981,"japanese indie pop","japanese indie pop","Music genres: japanese indie pop",0
20165,"demanda_media",11,1,8,0,0.301029995663981,"electric bass, instrumental funk","electric bass, instrumental funk","Music genres: electric bass, instrumental funk",0
20166,"demanda_baja",4,2,5,0,0.698970004336019,"american post-rock","american post-rock","Music genres: american post-rock",0
20167,"demanda_baja",0,2,1,0,0.301029995663981," rock , funk , pop ","rock , funk , pop","Music genres: rock , funk , pop",0
20168,"demanda_alta",12,0,20,1,1.20411998265592,"detroit hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap","detroit hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap","Music genres: detroit hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",0
20169,"demanda_baja",6,6,3,0,0.477121254719662,"twee pop","twee pop","Music genres: twee pop",0
20170,"demanda_media",31,0,20,1,1,"atmospheric doom, dutch metal, gothic metal, gothic symphonic metal, symphonic metal","atmospheric doom, dutch metal, gothic metal, gothic symphonic metal, symphonic metal","Music genres: atmospheric doom, dutch metal, gothic metal, gothic symphonic metal, symphonic metal",0
20171,"demanda_baja",7,28,7,0,1.04139268515823,"jazz quartet","jazz quartet","Music genres: jazz quartet",0
20172,"demanda_baja",16,1,11,0,0.698970004336019,"cardiff indie, welsh folk","cardiff indie, welsh folk","Music genres: cardiff indie, welsh folk",0
20173,"demanda_baja",12,0,8,0,0.602059991327962,"college a cappella","college a cappella","Music genres: college a cappella",0
20174,"demanda_media",29,12,12,0,0.301029995663981,"gospel, praise","gospel, praise","Music genres: gospel, praise",0
20175,"demanda_baja",8,18,2,0,1.11394335230684,"sefardi","sefardi","Music genres: sefardi",0
20176,"demanda_baja",0,71,1,0,0.954242509439325,"cool jazz","cool jazz","Music genres: cool jazz",0
20177,"demanda_baja",43,1,2,0,0.845098040014257," choir ","choir","Music genres: choir",0
20178,"demanda_media",5,0,20,1,0.301029995663981,"weirdcore","weirdcore","Music genres: weirdcore",0
20179,"demanda_baja",13,12,6,0,0.477121254719662,"detroit rock","detroit rock","Music genres: detroit rock",0
20180,"demanda_baja",0,18,1,0,0.698970004336019,"power-pop punk","power-pop punk","Music genres: power-pop punk",0
20181,"demanda_baja",1,1,6,0,0.301029995663981," singer-songwriter , pop ","singer-songwriter , pop","Music genres: singer-songwriter , pop",0
20182,"demanda_baja",1,4,4,0,0.301029995663981,"swedish hard rock","swedish hard rock","Music genres: swedish hard rock",0
20183,"demanda_baja",5,11,7,0,0.698970004336019,"metropopolis","metropopolis","Music genres: metropopolis",0
20184,"demanda_baja",1,5,4,0,0.301029995663981," rock ","rock","Music genres: rock",0
20185,"demanda_baja",12,1,13,0,0.301029995663981,"christian indie","christian indie","Music genres: christian indie",0
20186,"demanda_baja",2,1,6,0,0.602059991327962," country , americana ","country , americana","Music genres: country , americana",0
20187,"demanda_baja",29,1,7,0,0.698970004336019," jazz ","jazz","Music genres: jazz",0
20188,"demanda_baja",7,17,4,0,0.778151250383644," indie , metal ","indie , metal","Music genres: indie , metal",0
20189,"demanda_media",6,1,20,1,0.954242509439325,"scorecore","scorecore","Music genres: scorecore",0
20190,"demanda_baja",7,1,20,1,1.27875360095283,"paisley underground","paisley underground","Music genres: paisley underground",0
20191,"demanda_baja",4,9,11,0,0.301029995663981,"gregorian dance","gregorian dance","Music genres: gregorian dance",0
20192,"demanda_baja",4,14,7,0,0.477121254719662," indie ","indie","Music genres: indie",0
20193,"demanda_baja",1,19,3,0,0.602059991327962,"oakland indie","oakland indie","Music genres: oakland indie",0
20194,"demanda_baja",7,4,7,0,0.698970004336019," traditional , folk ","traditional , folk","Music genres: traditional , folk",0
20195,"demanda_baja",0,56,1,0,1.04139268515823,"classic psychedelic rock","classic psychedelic rock","Music genres: classic psychedelic rock",0
20196,"demanda_baja",0,7,1,0,0.301029995663981,"calypso","calypso","Music genres: calypso",0
20197,"demanda_baja",13,4,5,0,1.14612803567824,"boston rock","boston rock","Music genres: boston rock",0
20198,"demanda_baja",0,19,1,0,0.845098040014257," indie ","indie","Music genres: indie",0
20199,"demanda_baja",22,1,5,0,0.301029995663981,"diy pop punk","diy pop punk","Music genres: diy pop punk",0
20200,"demanda_baja",11,1,13,0,0.477121254719662,"ramonescore","ramonescore","Music genres: ramonescore",0
20201,"demanda_baja",0,9,2,0,0.698970004336019,"pub rock","pub rock","Music genres: pub rock",0
20202,"demanda_media",28,1,20,1,0.301029995663981,"albuquerque indie, gothic americana","albuquerque indie, gothic americana","Music genres: albuquerque indie, gothic americana",0
20203,"demanda_baja",9,10,3,0,0.698970004336019," rock ","rock","Music genres: rock",0
20204,"demanda_baja",0,42,1,0,1.11394335230684,"scottish new wave","scottish new wave","Music genres: scottish new wave",0
20205,"demanda_baja",6,0,12,0,0.477121254719662," pop , gospel , modern ","pop , gospel , modern","Music genres: pop , gospel , modern",0
20206,"demanda_baja",5,1,3,0,0.301029995663981," indie ","indie","Music genres: indie",0
20207,"demanda_baja",1,33,2,0,1.07918124604762," traditional , folk , contemporary ","traditional , folk , contemporary","Music genres: traditional , folk , contemporary",0
20208,"demanda_baja",0,3,1,0,1.17609125905568,"vintage hawaiian","vintage hawaiian","Music genres: vintage hawaiian",0
20209,"demanda_baja",7,1,14,0,0.602059991327962," rock ","rock","Music genres: rock",0
20210,"demanda_media",10,4,11,0,0.698970004336019,"alternative roots rock, modern blues rock, psychedelic doom, retro metal, space rock, stoner metal, stoner rock","alternative roots rock, modern blues rock, psychedelic doom, retro metal, space rock, stoner metal, stoner rock","Music genres: alternative roots rock, modern blues rock, psychedelic doom, retro metal, space rock, stoner metal, stoner rock",0
20211,"demanda_baja",3,8,2,0,1.17609125905568,"cologne indie","cologne indie","Music genres: cologne indie",0
20212,"demanda_baja",0,67,1,0,0.477121254719662," punk ","punk","Music genres: punk",0
20213,"demanda_baja",4,1,9,0,0.602059991327962," rock ","rock","Music genres: rock",0
20214,"demanda_baja",5,12,7,0,0.477121254719662,"alternative roots rock","alternative roots rock","Music genres: alternative roots rock",0
20215,"demanda_baja",13,0,9,0,0.301029995663981," traditional ","traditional","Music genres: traditional",0
20216,"demanda_baja",5,13,5,0,0.778151250383644,"deep acoustic pop","deep acoustic pop","Music genres: deep acoustic pop",0
20217,"demanda_baja",29,6,6,0,0.477121254719662,"deep northern soul","deep northern soul","Music genres: deep northern soul",0
20218,"demanda_baja",4,1,6,0,0.845098040014257,"neo-rockabilly","neo-rockabilly","Music genres: neo-rockabilly",0
20219,"demanda_baja",0,21,1,0,1.04139268515823,"stoner metal","stoner metal","Music genres: stoner metal",0
20220,"demanda_baja",15,3,10,0,0.301029995663981," metal , punk ","metal , punk","Music genres: metal , punk",0
20221,"demanda_media",19,6,5,0,1.30102999566398,"philly rap, turntablism","philly rap, turntablism","Music genres: philly rap, turntablism",0
20222,"demanda_baja",0,17,1,0,1.11394335230684," indie , metal , house ","indie , metal , house","Music genres: indie , metal , house",0
20223,"demanda_baja",0,12,1,0,1.04139268515823,"indie surf","indie surf","Music genres: indie surf",0
20224,"demanda_baja",40,8,5,0,1.11394335230684,"northumbrian folk","northumbrian folk","Music genres: northumbrian folk",0
20225,"demanda_baja",10,1,3,0,1.17609125905568," reggae ","reggae","Music genres: reggae",0
20226,"demanda_media",22,0,20,1,0.477121254719662,"psychobilly","psychobilly","Music genres: psychobilly",0
20227,"demanda_baja",53,2,3,0,1.41497334797082,"early reggae, rocksteady","early reggae, rocksteady","Music genres: early reggae, rocksteady",0
20228,"demanda_baja",9,27,6,0,0.301029995663981," indie , pop ","indie , pop","Music genres: indie , pop",0
20229,"demanda_baja",8,13,2,0,1.11394335230684,"modern southern rock","modern southern rock","Music genres: modern southern rock",0
20230,"demanda_baja",0,4,1,0,0.301029995663981,"post-punk, uk post-punk","post-punk, uk post-punk","Music genres: post-punk, uk post-punk",0
20231,"demanda_baja",17,2,15,0,0.477121254719662,"gothenburg indie","gothenburg indie","Music genres: gothenburg indie",0
20232,"demanda_baja",7,25,2,0,1.20411998265592,"men's choir, military band","mens choir, military band","Music genres: mens choir, military band",0
20233,"demanda_media",2,11,3,0,1.11394335230684,"new jersey indie","new jersey indie","Music genres: new jersey indie",0
20234,"demanda_baja",6,6,6,0,0.845098040014257," soul , rock ","soul , rock","Music genres: soul , rock",0
20235,"demanda_media",6,12,5,0,0.602059991327962,"deathcore, djent, melodic metalcore, progressive metalcore","deathcore, djent, melodic metalcore, progressive metalcore","Music genres: deathcore, djent, melodic metalcore, progressive metalcore",0
20236,"demanda_baja",0,8,1,0,0.954242509439325,"dark ambient","dark ambient","Music genres: dark ambient",0
20237,"demanda_baja",18,12,7,0,0.845098040014257,"glam punk, punk 'n' roll","glam punk, punk n roll","Music genres: glam punk, punk n roll",0
20238,"demanda_media",49,5,7,0,0.477121254719662," country , rock , folk , pop , contemporary ","country , rock , folk , pop , contemporary","Music genres: country , rock , folk , pop , contemporary",0
20239,"demanda_baja",40,1,10,0,0.778151250383644,"german punk, german street punk","german punk, german street punk","Music genres: german punk, german street punk",0
20240,"demanda_baja",3,2,16,0,0.301029995663981," dance , rock , punk ","dance , rock , punk","Music genres: dance , rock , punk",0
20241,"demanda_baja",4,0,12,0,0.301029995663981," rock ","rock","Music genres: rock",0
20242,"demanda_baja",12,3,7,0,0.477121254719662,"instrumental funk","instrumental funk","Music genres: instrumental funk",0
20243,"demanda_baja",7,2,2,0,0.602059991327962,"freakbeat","freakbeat","Music genres: freakbeat",0
20244,"demanda_baja",4,14,2,0,1.14612803567824,"garage rock revival, trash rock","garage rock revival, trash rock","Music genres: garage rock revival, trash rock",0
20245,"demanda_baja",1,2,5,0,0.301029995663981," rock ","rock","Music genres: rock",0
20246,"demanda_media",33,2,20,1,0.301029995663981,"ambient folk, lancaster pa indie","ambient folk, lancaster pa indie","Music genres: ambient folk, lancaster pa indie",0
20247,"demanda_media",15,1,20,1,0.301029995663981,"rock alternatif francais","rock alternatif francais","Music genres: rock alternatif francais",0
20248,"demanda_baja",34,3,10,0,0.778151250383644,"dortmund indie, ebm, old school ebm","dortmund indie, ebm, old school ebm","Music genres: dortmund indie, ebm, old school ebm",0
20249,"demanda_baja",6,10,2,0,1.32221929473392,"ceilidh","ceilidh","Music genres: ceilidh",0
20250,"demanda_baja",14,2,4,0,0.845098040014257," rock ","rock","Music genres: rock",0
20251,"demanda_baja",15,1,14,0,0.301029995663981,"israeli jazz","israeli jazz","Music genres: israeli jazz",0
20252,"demanda_baja",0,6,1,0,0.301029995663981,"novelty","novelty","Music genres: novelty",0
20253,"demanda_baja",9,6,12,0,0.698970004336019,"chiptune","chiptune","Music genres: chiptune",0
20254,"demanda_baja",19,2,6,0,0.477121254719662," rock , punk ","rock , punk","Music genres: rock , punk",0
20255,"demanda_media",26,18,20,1,1,"praise","praise","Music genres: praise",0
20256,"demanda_baja",0,1,1,0,0.301029995663981," jazz ","jazz","Music genres: jazz",0
20257,"demanda_media",40,7,16,0,1.11394335230684,"mod revival, new romantic, new wave, punk","mod revival, new romantic, new wave, punk","Music genres: mod revival, new romantic, new wave, punk",0
20258,"demanda_baja",6,3,8,0,0.602059991327962,"diy pop punk, ramonescore","diy pop punk, ramonescore","Music genres: diy pop punk, ramonescore",0
20259,"demanda_baja",6,10,3,0,1.20411998265592," jazz ","jazz","Music genres: jazz",0
20260,"demanda_baja",0,20,3,0,0.301029995663981," country ","country","Music genres: country",0
20261,"demanda_baja",11,7,7,0,1.04139268515823,"dc indie","dc indie","Music genres: dc indie",0
20262,"demanda_media",13,0,20,1,0.301029995663981,"country rap, horrorcore","country rap, horrorcore","Music genres: country rap, horrorcore",0
20263,"demanda_media",14,1,20,1,0.778151250383644,"metropopolis, nu gaze, welsh indie, welsh rock","metropopolis, nu gaze, welsh indie, welsh rock","Music genres: metropopolis, nu gaze, welsh indie, welsh rock",0
20264,"demanda_media",6,34,7,0,0.954242509439325,"country, country dawn, country road","country, country dawn, country road","Music genres: country, country dawn, country road",0
20265,"demanda_baja",9,3,4,0,0.301029995663981," jazz ","jazz","Music genres: jazz",0
20266,"demanda_baja",12,7,4,0,0.477121254719662,"c86, tape club","c86, tape club","Music genres: c86, tape club",0
20267,"demanda_media",10,1,20,1,0.301029995663981,"australian indie","australian indie","Music genres: australian indie",0
20268,"demanda_media",24,2,3,0,1.20411998265592,"memphis hip hop","memphis hip hop","Music genres: memphis hip hop",0
20269,"demanda_baja",5,0,14,0,0.477121254719662," jazz ","jazz","Music genres: jazz",0
20270,"demanda_media",5,0,20,1,0.698970004336019,"basshall","basshall","Music genres: basshall",0
20271,"demanda_baja",0,18,1,0,1.11394335230684," choral , choir ","choral , choir","Music genres: choral , choir",0
20272,"demanda_baja",3,7,2,0,1.07918124604762,"technical brutal death metal, technical death metal","technical brutal death metal, technical death metal","Music genres: technical brutal death metal, technical death metal",0
20273,"demanda_media",60,1,8,0,1.17609125905568,"banjo, bluegrass","banjo, bluegrass","Music genres: banjo, bluegrass",0
20274,"demanda_media",17,1,8,0,0.301029995663981,"celtic punk, celtic rock, pirate","celtic punk, celtic rock, pirate","Music genres: celtic punk, celtic rock, pirate",0
20275,"demanda_baja",2,0,20,1,0.301029995663981,"lo-fi sleep","lo-fi sleep","Music genres: lo-fi sleep",0
20276,"demanda_media",2,1,7,0,0.903089986991944,"k-pop, k-pop boy group","k-pop, k-pop boy group","Music genres: k-pop, k-pop boy group",0
20277,"demanda_baja",18,0,20,1,0.301029995663981,"russian metalcore","russian metalcore","Music genres: russian metalcore",0
20278,"demanda_media",6,1,20,1,0.477121254719662,"canadian contemporary r&b, synth funk","canadian contemporary r&b, synth funk","Music genres: canadian contemporary r&b, synth funk",0
20279,"demanda_baja",3,4,5,0,0.778151250383644,"experimental percussion, instrumental math rock","experimental percussion, instrumental math rock","Music genres: experimental percussion, instrumental math rock",0
20280,"demanda_baja",3,18,2,0,0.845098040014257,"deep power-pop punk","deep power-pop punk","Music genres: deep power-pop punk",0
20281,"demanda_baja",8,2,5,0,0.301029995663981,"danish modern jazz","danish modern jazz","Music genres: danish modern jazz",0
